Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
307000,2.057336,31.258064516129032,-1.795252,-3.6505960725968882,-3.6505960725968882,1.0
308000,2.0559804,27.43243243243243,-1.8549889,-3.562514939728905,-3.562514939728905,1.0
309000,2.0511658,29.21875,-1.9141593,-3.4527211938585554,-3.4527211938585554,1.0
310000,2.0735486,33.03448275862069,-1.8783567,-3.8727802531472566,-3.8727802531472566,1.0
311000,2.063471,27.96875,-1.9361247,-3.921043345874006,-3.921043345874006,1.0
312000,2.0569131,31.612903225806452,-1.8676481,-4.093023215570757,-4.093023215570757,1.0
313000,2.0573487,29.59375,-1.7310683,-3.5016831928683865,-3.5016831928683865,1.0
314000,2.051117,24.09375,-1.7784269,-3.6707382574677467,-3.6707382574677467,1.0
315000,2.068304,37.58064516129032,-1.8408176,-3.511468341273646,-3.511468341273646,1.0
316000,2.0717943,32.73076923076923,-1.7027555,-3.4861147678815403,-3.4861147678815403,1.0
317000,2.0835607,42.81481481481482,-1.8085293,-3.1396444815176503,-3.1396444815176503,1.0
318000,2.0486956,31.448275862068964,-2.0165372,-4.067978926499685,-4.067978926499685,1.0
319000,2.062266,32.625,-1.8455036,-4.120743651543894,-4.120743651543894,1.0
320000,2.0925038,31.612903225806452,-2.030309,-4.000273041186794,-4.000273041186794,1.0
321000,2.07843,30.625,-1.9412704,-3.985955753634053,-3.985955753634053,1.0
322000,2.0696373,27.0,-2.127158,-4.098675143387583,-4.098675143387583,1.0
323000,2.0846043,26.694444444444443,-2.1624193,-3.94129569000668,-3.94129569000668,1.0
324000,2.0656605,32.46666666666667,-1.9610605,-3.6825927833716077,-3.6825927833716077,1.0
325000,2.0682354,31.419354838709676,-1.9086931,-3.4217278202374777,-3.4217278202374777,1.0
326000,2.0637982,29.857142857142858,-2.0328069,-4.076033369700114,-4.076033369700114,1.0
327000,2.067966,28.75,-1.8626219,-2.926478919055727,-2.926478919055727,1.0
328000,2.0737076,29.542857142857144,-1.9070371,-3.5313367663007793,-3.5313367663007793,1.0
329000,2.0526521,28.852941176470587,-2.0617163,-3.7372747940175675,-3.7372747940175675,1.0
330000,2.0529253,33.25925925925926,-1.864798,-3.6257126858601203,-3.6257126858601203,1.0
331000,2.0736268,31.9,-1.8029548,-3.4251511994410646,-3.4251511994410646,1.0
332000,2.0712345,31.03030303030303,-2.1321645,-4.230467138811946,-4.230467138811946,1.0
333000,2.0757358,29.12121212121212,-2.037565,-3.851196137341586,-3.851196137341586,1.0
334000,2.0840898,30.275862068965516,-1.941709,-4.3579347005912235,-4.3579347005912235,1.0
335000,2.061839,37.266666666666666,-1.840173,-3.202070390355998,-3.202070390355998,1.0
336000,2.0636463,26.057142857142857,-2.1069462,-3.9880208582491488,-3.9880208582491488,1.0
337000,2.058385,29.9,-1.9682205,-3.7591874022637644,-3.7591874022637644,1.0
338000,2.0658636,28.555555555555557,-1.9787228,-3.5712711266108923,-3.5712711266108923,1.0
339000,2.0609772,30.34375,-2.079217,-3.739088151603937,-3.739088151603937,1.0
340000,2.0479784,33.1,-1.7676053,-3.8933981428543727,-3.8933981428543727,1.0
341000,2.043271,27.166666666666668,-2.0562882,-4.172323751449585,-4.172323751449585,1.0
342000,2.041812,33.34615384615385,-1.6661084,-3.5403186633036685,-3.5403186633036685,1.0
343000,2.044498,41.69230769230769,-1.3370593,-2.494259453736819,-2.494259453736819,1.0
344000,2.0471659,31.448275862068964,-1.9864898,-4.102358968027176,-4.102358968027176,1.0
345000,2.059744,30.852941176470587,-1.7086098,-3.1313427648236676,-3.1313427648236676,1.0
346000,2.0534456,33.92,-1.8274628,-3.5183685223261514,-3.5183685223261514,1.0
347000,2.0412273,32.75,-1.9552655,-3.9963464122265577,-3.9963464122265577,1.0
348000,2.0527072,26.36842105263158,-2.0905848,-3.6967498853399947,-3.6967498853399947,1.0
349000,2.0384266,26.694444444444443,-1.9056784,-3.3089358111222587,-3.3089358111222587,1.0
350000,2.0756688,26.060606060606062,-2.1528873,-3.872058069004732,-3.872058069004732,1.0
351000,2.0749192,37.888888888888886,-1.5564876,-3.443545173715662,-3.443545173715662,1.0
352000,2.0577176,31.4375,-1.8908868,-3.568993251770735,-3.568993251770735,1.0
353000,2.0526607,29.96551724137931,-1.9577106,-3.6312043543519645,-3.6312043543519645,1.0
354000,2.0503001,27.17948717948718,-2.1199956,-3.6480438505348407,-3.6480438505348407,1.0
355000,2.0497584,29.363636363636363,-2.0432258,-3.879016287399061,-3.879016287399061,1.0
356000,2.063977,28.757575757575758,-1.8170948,-3.6566287954063976,-3.6566287954063976,1.0
357000,2.0577323,28.903225806451612,-2.048968,-4.259035668065471,-4.259035668065471,1.0
358000,2.0360644,34.32142857142857,-1.8432474,-3.1399062829358235,-3.1399062829358235,1.0
359000,2.0506818,33.483870967741936,-1.850984,-3.674106786990988,-3.674106786990988,1.0
360000,2.0565486,32.1,-1.9823877,-3.4545013832323477,-3.4545013832323477,1.0
361000,2.035917,30.65625,-2.035031,-3.9138698270243983,-3.9138698270243983,1.0
362000,2.0479398,31.032258064516128,-2.031904,-3.861786901950836,-3.861786901950836,1.0
363000,2.033456,27.714285714285715,-2.008833,-3.558093723128824,-3.558093723128824,1.0
364000,2.0132408,30.28125,-2.0662804,-3.3811224229408032,-3.3811224229408032,1.0
365000,2.0292552,30.12121212121212,-2.1278775,-3.9670295426339814,-3.9670295426339814,1.0
366000,2.0502005,28.678571428571427,-2.0759988,-3.758087865237532,-3.758087865237532,1.0
367000,2.0409257,35.1875,-1.7181473,-3.626075037320455,-3.626075037320455,1.0
368000,2.0474117,28.441176470588236,-2.1153295,-4.006846685068948,-4.006846685068948,1.0
369000,2.0318327,32.214285714285715,-1.7496884,-3.41106145296778,-3.41106145296778,1.0
370000,2.021596,33.32258064516129,-1.9750295,-3.177469030022621,-3.177469030022621,1.0
371000,2.0037334,32.67741935483871,-1.8986932,-3.3211618065834045,-3.3211618065834045,1.0
372000,2.0309691,25.147058823529413,-1.9793725,-3.5983544247491017,-3.5983544247491017,1.0
373000,2.0292697,33.064516129032256,-1.8793573,-3.514515000004922,-3.514515000004922,1.0
374000,2.0309286,29.91176470588235,-2.1307273,-4.269642651081085,-4.269642651081085,1.0
375000,2.0269911,26.914285714285715,-1.9896034,-3.3021054461195662,-3.3021054461195662,1.0
376000,2.034275,30.774193548387096,-2.016931,-3.8357837277074016,-3.8357837277074016,1.0
377000,2.0306194,30.516129032258064,-1.986393,-3.8560551212679957,-3.8560551212679957,1.0
378000,2.0140355,31.393939393939394,-1.986507,-3.982638749384111,-3.982638749384111,1.0
379000,2.036514,27.444444444444443,-1.7899671,-4.080893935828374,-4.080893935828374,1.0
380000,2.0386539,48.5,-1.6139843,-2.934406534485195,-2.934406534485195,1.0
381000,2.0250604,27.666666666666668,-2.1372888,-3.7120977254474865,-3.7120977254474865,1.0
382000,2.0393476,26.945945945945947,-2.112002,-3.735694491200977,-3.735694491200977,1.0
383000,2.0095623,29.060606060606062,-2.0337987,-3.4024427153847436,-3.4024427153847436,1.0
384000,2.0322587,28.057142857142857,-2.0165436,-3.8662417811505936,-3.8662417811505936,1.0
385000,2.0217974,28.303030303030305,-2.2271166,-4.076270704919642,-4.076270704919642,1.0
386000,2.0265741,33.689655172413794,-1.7161946,-3.1977528591950732,-3.1977528591950732,1.0
387000,2.0195923,31.266666666666666,-2.0082068,-3.9042891360098317,-3.9042891360098317,1.0
388000,2.0533664,27.18918918918919,-1.923585,-3.1574538350105286,-3.1574538350105286,1.0
389000,2.0235214,30.93548387096774,-1.9519387,-4.102396595862604,-4.102396595862604,1.0
390000,2.0405123,27.02777777777778,-1.9475448,-3.3940830628077188,-3.3940830628077188,1.0
391000,2.0244887,32.43333333333333,-1.9473639,-3.4646851499875386,-3.4646851499875386,1.0
392000,2.0114923,29.08823529411765,-2.1249573,-4.146718945573358,-4.146718945573358,1.0
393000,2.0028949,33.310344827586206,-1.9574659,-3.884455989147055,-3.884455989147055,1.0
394000,2.008179,28.90909090909091,-1.9460515,-3.7886555939912796,-3.7886555939912796,1.0
395000,2.0203042,28.0,-2.090516,-3.825128627174041,-3.825128627174041,1.0
396000,1.9993986,29.322580645161292,-1.9955572,-3.616317141440607,-3.616317141440607,1.0
397000,1.9884593,32.7037037037037,-1.7074484,-2.845452375136889,-2.845452375136889,1.0
398000,1.9740107,27.37037037037037,-2.1632297,-4.15686152449676,-4.15686152449676,1.0
399000,1.9780264,27.6,-2.0229616,-4.109164141375443,-4.109164141375443,1.0
400000,1.9889289,26.4,-1.9831983,-3.7322150545735515,-3.7322150545735515,1.0
401000,2.0014186,27.448275862068964,-1.910675,-3.670057506396853,-3.670057506396853,1.0
402000,2.004367,59.483870967741936,-2.0196466,-1.5417748151286956,-1.5417748151286956,1.0
403000,2.031247,31.848484848484848,-1.7233686,-3.2501641627280944,-3.2501641627280944,1.0
404000,2.036042,29.8,-1.9003005,-3.586186058819294,-3.586186058819294,1.0
405000,2.0340157,31.724137931034484,-1.8989061,-3.7520791510740916,-3.7520791510740916,1.0
406000,2.036684,30.727272727272727,-1.9198042,-3.6996797239407897,-3.6996797239407897,1.0
407000,2.0439491,30.321428571428573,-1.8990271,-3.682693830558232,-3.682693830558232,1.0
408000,2.027045,31.457142857142856,-1.9254596,-3.0687508378710064,-3.0687508378710064,1.0
409000,2.0171053,30.75862068965517,-1.9917576,-3.335816642333721,-3.335816642333721,1.0
410000,2.0198843,31.727272727272727,-2.0530677,-3.6967999826778066,-3.6967999826778066,1.0
411000,2.0356066,27.484848484848484,-2.1683803,-3.874219511494492,-3.874219511494492,1.0
412000,2.0220175,29.13888888888889,-2.0129256,-3.608641839027405,-3.608641839027405,1.0
413000,2.0213814,30.741935483870968,-2.241483,-3.9209307162091136,-3.9209307162091136,1.0
414000,2.0467992,28.818181818181817,-2.1996813,-3.6602853644977915,-3.6602853644977915,1.0
415000,2.0328517,29.87878787878788,-2.0606828,-3.9743307142546684,-3.9743307142546684,1.0
416000,2.031979,33.333333333333336,-1.9778979,-3.455812546941969,-3.455812546941969,1.0
417000,2.0191388,31.333333333333332,-1.98659,-3.4108340324777546,-3.4108340324777546,1.0
418000,2.038252,27.09090909090909,-2.1346855,-3.582860662656672,-3.582860662656672,1.0
419000,2.0294304,24.682926829268293,-2.2494977,-3.655574378371239,-3.655574378371239,1.0
420000,2.0206068,29.393939393939394,-2.1927917,-3.9835059209303423,-3.9835059209303423,1.0
421000,2.0402262,28.466666666666665,-1.993752,-3.9588904857635496,-3.9588904857635496,1.0
422000,2.0535512,35.03225806451613,-2.113537,-4.029240988915967,-4.029240988915967,1.0
423000,2.0536058,33.81481481481482,-1.7826116,-2.92331354532923,-2.92331354532923,1.0
424000,2.0332584,29.757575757575758,-2.0150928,-3.766077199289876,-3.766077199289876,1.0
425000,2.0556848,30.967741935483872,-1.9962021,-3.622181210666895,-3.622181210666895,1.0
426000,2.024216,32.592592592592595,-1.9015851,-3.79005737389837,-3.79005737389837,1.0
427000,2.0443504,31.764705882352942,-1.8620739,-3.6251595652464665,-3.6251595652464665,1.0
428000,2.0379531,32.172413793103445,-2.0948358,-3.956012327095558,-3.956012327095558,1.0
429000,2.0348153,35.2962962962963,-1.9835265,-3.8169074122394835,-3.8169074122394835,1.0
430000,2.0434234,30.714285714285715,-1.951155,-3.194850313312867,-3.194850313312867,1.0
431000,2.0259616,27.735294117647058,-2.0214095,-3.30596765349893,-3.30596765349893,1.0
432000,2.0392962,31.551724137931036,-1.9100888,-3.726637026359295,-3.726637026359295,1.0
433000,2.0358438,32.39393939393939,-1.8799207,-3.5152924060821533,-3.5152924060821533,1.0
434000,2.0481813,31.0,-2.1164148,-3.9901605863724985,-3.9901605863724985,1.0
435000,2.0404804,30.705882352941178,-2.1140883,-4.082421936094761,-4.082421936094761,1.0
436000,2.0697348,31.533333333333335,-1.825661,-3.400964771547625,-3.400964771547625,1.0
437000,2.0469813,26.486486486486488,-2.1292686,-3.7328852447303564,-3.7328852447303564,1.0
438000,2.052684,27.4,-2.0319517,-3.715528871331896,-3.715528871331896,1.0
439000,2.0567863,30.21212121212121,-1.9929751,-4.08829806248347,-4.08829806248347,1.0
440000,2.0476198,30.96551724137931,-1.7640272,-3.4869848906993868,-3.4869848906993868,1.0
441000,2.0439372,32.310344827586206,-1.9745688,-4.306508565771169,-4.306508565771169,1.0
442000,2.0447745,37.6551724137931,-2.0204864,-4.313181991930361,-4.313181991930361,1.0
443000,2.0411558,27.275862068965516,-1.9199529,-3.2810019850730896,-3.2810019850730896,1.0
444000,2.0447345,31.714285714285715,-2.0360417,-3.636622618226444,-3.636622618226444,1.0
445000,2.0428295,27.6,-2.095077,-3.932200416496822,-3.932200416496822,1.0
446000,2.035252,28.057142857142857,-1.9348292,-3.2269935187171486,-3.2269935187171486,1.0
447000,2.052716,28.515151515151516,-2.1012545,-3.895502367440392,-3.895502367440392,1.0
448000,2.049366,33.06896551724138,-1.6829157,-3.1355169641560523,-3.1355169641560523,1.0
449000,2.0686262,30.451612903225808,-2.0808833,-3.7691929532635595,-3.7691929532635595,1.0
450000,2.0554655,33.38709677419355,-1.9856627,-3.8993592729171116,-3.8993592729171116,1.0
451000,2.0445373,27.333333333333332,-2.0339994,-3.7695118114352226,-3.7695118114352226,1.0
452000,2.0343192,29.27027027027027,-1.9649553,-3.681827038526535,-3.681827038526535,1.0
453000,2.0456326,26.4,-1.9580256,-3.795625771795,-3.795625771795,1.0
454000,2.0454388,31.08823529411765,-1.9387016,-3.4025714108438203,-3.4025714108438203,1.0
455000,2.0297878,27.741935483870968,-2.111171,-3.798951318487525,-3.798951318487525,1.0
456000,2.0247335,35.689655172413794,-1.9589508,-3.855721046184671,-3.855721046184671,1.0
457000,2.0278416,27.333333333333332,-2.162758,-3.8091167982886818,-3.8091167982886818,1.0
458000,2.0149698,29.870967741935484,-2.119415,-4.2066417836373855,-4.2066417836373855,1.0
459000,2.005331,35.95652173913044,-1.6099365,-3.624480044299906,-3.624480044299906,1.0
460000,2.0050304,32.583333333333336,-1.8153323,-3.562822751700878,-3.562822751700878,1.0
461000,2.0099418,28.033333333333335,-2.0607808,-3.7598191787456643,-3.7598191787456643,1.0
462000,1.9961385,25.548387096774192,-2.0904665,-3.493150319904089,-3.493150319904089,1.0
463000,2.011787,27.428571428571427,-2.1908422,-4.294288788522993,-4.294288788522993,1.0
464000,2.0403917,68.76923076923077,-1.9901727,-1.7423494965941817,-1.7423494965941817,1.0
465000,2.0163403,29.074074074074073,-2.136826,-4.173942776826712,-4.173942776826712,1.0
466000,2.0296133,33.041666666666664,-2.0195346,-4.286221320430438,-4.286221320430438,1.0
467000,2.0260696,42.05555555555556,-2.2038307,-3.7464766999085746,-3.7464766999085746,1.0
468000,2.0375168,28.7,-1.9380293,-3.197112050155799,-3.197112050155799,1.0
469000,2.0350804,28.055555555555557,-2.1559396,-3.6429388039820902,-3.6429388039820902,1.0
470000,2.0324416,26.83783783783784,-2.306259,-3.9880258117403304,-3.9880258117403304,1.0
471000,2.033713,29.6,-2.091407,-3.66737539768219,-3.66737539768219,1.0
472000,2.0492709,29.766666666666666,-1.915697,-3.39295914096217,-3.39295914096217,1.0
473000,2.0494802,30.625,-2.0425758,-3.480276081711054,-3.480276081711054,1.0
474000,2.0413141,27.21212121212121,-2.3293524,-3.9492729481528785,-3.9492729481528785,1.0
475000,2.0478554,30.87878787878788,-2.0894222,-3.6046360125765204,-3.6046360125765204,1.0
476000,2.0505826,28.558823529411764,-2.2087784,-3.912601286874098,-3.912601286874098,1.0
477000,2.0458834,31.75862068965517,-2.083619,-3.988941411177317,-3.988941411177317,1.0
478000,2.0525215,39.42307692307692,-1.7944907,-3.251358767449856,-3.251358767449856,1.0
479000,2.0550215,31.14814814814815,-2.210938,-3.9140863035406386,-3.9140863035406386,1.0
480000,2.063523,30.178571428571427,-2.088179,-3.865026207268238,-3.865026207268238,1.0
481000,2.0577047,42.142857142857146,-2.0461657,-3.561239818483591,-3.561239818483591,1.0
482000,2.0432951,32.09375,-2.072833,-3.7258405312895775,-3.7258405312895775,1.0
483000,2.022973,28.903225806451612,-2.212682,-4.259654228725741,-4.259654228725741,1.0
484000,1.9963915,27.027027027027028,-2.131675,-4.013712528679106,-4.013712528679106,1.0
485000,2.0032945,29.676470588235293,-1.9731097,-3.4089469278559967,-3.4089469278559967,1.0
486000,1.9986926,33.48275862068966,-1.852325,-3.5572590488940476,-3.5572590488940476,1.0
487000,2.0047123,31.566666666666666,-1.9229711,-3.927653634548187,-3.927653634548187,1.0
488000,1.9851233,25.333333333333332,-2.0597897,-3.745977505257255,-3.745977505257255,1.0
489000,1.9915707,33.206896551724135,-2.042677,-3.7647473752498626,-3.7647473752498626,1.0
490000,2.0089886,27.114285714285714,-2.0484147,-3.414433407783508,-3.414433407783508,1.0
491000,1.9898851,26.10810810810811,-2.0573554,-3.337524428560927,-3.337524428560927,1.0
492000,1.9966824,29.515151515151516,-2.102159,-3.877994772159692,-3.877994772159692,1.0
493000,1.9921435,28.714285714285715,-1.9215975,-3.3937149115971157,-3.3937149115971157,1.0
494000,2.016268,30.612903225806452,-2.1549225,-3.976758889357249,-3.976758889357249,1.0
495000,2.0004592,28.903225806451612,-2.0366979,-3.3655834700912237,-3.3655834700912237,1.0
496000,2.0008564,30.483870967741936,-2.0099587,-3.6284664049744606,-3.6284664049744606,1.0
497000,2.01167,31.677419354838708,-2.1694422,-3.968731597546608,-3.968731597546608,1.0
498000,2.005609,32.59375,-1.8763068,-3.1821866299836867,-3.1821866299836867,1.0
499000,2.0093222,28.548387096774192,-2.1506557,-3.6444117315113544,-3.6444117315113544,1.0
500000,1.9987439,30.705882352941178,-1.8001363,-3.3448480214133407,-3.3448480214133407,1.0
501000,1.9968178,27.88235294117647,-2.0904477,-3.6338894441723824,-3.6338894441723824,1.0
502000,2.0070875,34.48275862068966,-1.8236463,-3.0841564577201317,-3.0841564577201317,1.0
503000,1.9998404,28.424242424242426,-2.0216153,-3.5314865563855027,-3.5314865563855027,1.0
504000,2.0101688,25.77777777777778,-2.1061707,-3.6978291223446527,-3.6978291223446527,1.0
505000,2.0114207,26.18918918918919,-2.0576494,-3.6962336202462516,-3.6962336202462516,1.0
506000,2.0178504,33.5,-1.992219,-4.1929797304087675,-4.1929797304087675,1.0
507000,2.0228593,34.7,-1.940947,-3.3733368893464406,-3.3733368893464406,1.0
508000,2.0111818,35.03703703703704,-1.7517102,-4.092081471725747,-4.092081471725747,1.0
509000,2.0115657,29.90909090909091,-1.8750418,-3.755262913125934,-3.755262913125934,1.0
510000,2.0221748,33.87096774193548,-1.8705854,-3.7433067210789384,-3.7433067210789384,1.0
511000,2.014251,28.0,-2.015525,-3.530971818110522,-3.530971818110522,1.0
512000,2.0169067,30.242424242424242,-1.9598584,-3.5419674298980017,-3.5419674298980017,1.0
513000,2.0222762,29.12121212121212,-1.9869522,-3.91067211329937,-3.91067211329937,1.0
514000,2.0028536,38.6,-1.59824,-3.152645511627197,-3.152645511627197,1.0
515000,2.000486,25.743589743589745,-1.9647574,-3.690477772762901,-3.690477772762901,1.0
516000,2.0042849,26.428571428571427,-2.0399868,-3.6761175555151864,-3.6761175555151864,1.0
517000,1.9828329,27.571428571428573,-2.0474515,-3.6937311151448418,-3.6937311151448418,1.0
518000,2.0065007,34.26923076923077,-1.9824693,-4.088744397516604,-4.088744397516604,1.0
519000,1.9891247,26.83783783783784,-2.065006,-3.680961012840271,-3.680961012840271,1.0
520000,1.9934735,29.4,-1.7908776,-3.357841730117798,-3.357841730117798,1.0
521000,2.001307,33.9375,-2.0167198,-4.008163712918758,-4.008163712918758,1.0
522000,2.0088346,35.892857142857146,-1.6902224,-3.7156141532791986,-3.7156141532791986,1.0
523000,1.9995307,31.833333333333332,-1.9693493,-3.689314786464937,-3.689314786464937,1.0
524000,1.9526169,26.75862068965517,-2.1002975,-4.044137050365579,-4.044137050365579,1.0
525000,1.9579165,33.91304347826087,-1.6134707,-3.3153203477462134,-3.3153203477462134,1.0
526000,1.9666165,31.296296296296298,-1.8814813,-4.270385856811817,-4.270385856811817,1.0
527000,1.9638081,27.357142857142858,-2.0641499,-3.907350174018315,-3.907350174018315,1.0
528000,1.9715223,31.37037037037037,-1.9675841,-4.239735400235212,-4.239735400235212,1.0
529000,1.9550736,62.827586206896555,-1.7164068,-1.0406956426028549,-1.0406956426028549,1.0
530000,1.9922198,30.4375,-1.8504543,-3.4601186476647854,-3.4601186476647854,1.0
531000,2.0004625,30.586206896551722,-1.9680494,-3.8445271582439027,-3.8445271582439027,1.0
532000,2.0111015,29.4,-1.9788507,-3.63946783883231,-3.63946783883231,1.0
533000,2.0077927,31.896551724137932,-2.0441542,-3.886201540629069,-3.886201540629069,1.0
534000,2.0064936,32.625,-1.9628469,-4.003533317196753,-4.003533317196753,1.0
535000,2.018566,27.823529411764707,-2.0583076,-3.5839030830299152,-3.5839030830299152,1.0
536000,2.0189726,31.586206896551722,-1.9585394,-3.538818759577615,-3.538818759577615,1.0
537000,2.0169408,26.102564102564102,-2.1302807,-3.2329340636730195,-3.2329340636730195,1.0
538000,2.0285318,32.233333333333334,-2.174087,-4.222449791431427,-4.222449791431427,1.0
539000,2.0297828,30.93548387096774,-1.998464,-3.675765634544434,-3.675765634544434,1.0
540000,2.0214736,30.15625,-2.083202,-3.682141710072756,-3.682141710072756,1.0
541000,2.0192072,31.35483870967742,-2.0763762,-3.6872996591752574,-3.6872996591752574,1.0
542000,2.029104,32.63333333333333,-1.8568729,-3.3481159090995787,-3.3481159090995787,1.0
543000,2.0169375,34.42857142857143,-1.8037722,-3.169910252094269,-3.169910252094269,1.0
544000,2.0101945,34.96551724137931,-1.8927546,-3.2936137318611145,-3.2936137318611145,1.0
545000,2.011108,28.939393939393938,-2.046845,-3.698893114924431,-3.698893114924431,1.0
546000,2.0144556,31.379310344827587,-2.1351326,-3.87827580049634,-3.87827580049634,1.0
547000,2.0165837,34.55555555555556,-2.0178635,-3.818699974280137,-3.818699974280137,1.0
548000,2.0111892,32.43333333333333,-2.2077494,-3.728990789254506,-3.728990789254506,1.0
549000,2.0157459,28.63888888888889,-2.1598244,-3.836677102579011,-3.836677102579011,1.0
550000,2.0125775,27.484848484848484,-2.1113193,-3.7417652119289744,-3.7417652119289744,1.0
551000,2.0024266,28.08108108108108,-2.1363072,-3.506772059533331,-3.506772059533331,1.0
552000,2.0025363,28.294117647058822,-2.3934085,-4.283575235094343,-4.283575235094343,1.0
553000,2.0270019,33.03333333333333,-2.0960162,-4.03776353597641,-4.03776353597641,1.0
554000,2.0178835,29.333333333333332,-2.1056285,-3.6788265070607586,-3.6788265070607586,1.0
555000,2.001087,30.0,-1.9970866,-3.338215955916573,-3.338215955916573,1.0
556000,2.0144093,28.205882352941178,-2.2741828,-3.7668703496456146,-3.7668703496456146,1.0
557000,1.9809062,33.607142857142854,-1.9593748,-3.5193507181746617,-3.5193507181746617,1.0
558000,1.9524602,25.181818181818183,-2.2354014,-4.061380740368005,-4.061380740368005,1.0
559000,1.9566773,31.16,-2.010582,-3.7290052014589308,-3.7290052014589308,1.0
560000,1.9534048,24.09375,-2.3073983,-3.980244506489147,-3.980244506489147,1.0
561000,1.9548496,26.677419354838708,-2.2782767,-3.853856710592906,-3.853856710592906,1.0
562000,1.9381156,24.8125,-2.1837347,-3.7230626344680786,-3.7230626344680786,1.0
563000,1.9800702,66.32142857142857,-2.0904534,-5.683545998164585,-5.683545998164585,1.0
564000,2.0095513,32.225806451612904,-2.1317704,-3.787706417422141,-3.787706417422141,1.0
565000,2.017884,30.096774193548388,-2.1099792,-3.7560179964188607,-3.7560179964188607,1.0
566000,2.010879,29.818181818181817,-2.1949773,-3.7464008403546885,-3.7464008403546885,1.0
567000,2.0129178,26.45945945945946,-2.276667,-4.101146681441201,-4.101146681441201,1.0
568000,2.0175552,32.81481481481482,-1.9460882,-3.346417486667633,-3.346417486667633,1.0
569000,1.9932296,27.56756756756757,-2.0542593,-3.559514615986798,-3.559514615986798,1.0
570000,2.0210674,30.5,-2.2268803,-4.093353796750307,-4.093353796750307,1.0
571000,2.0030046,30.1,-2.223494,-3.970261286944151,-3.970261286944151,1.0
572000,2.0009158,27.22222222222222,-2.1755533,-3.8855391475889416,-3.8855391475889416,1.0
573000,2.0039814,31.129032258064516,-2.0198631,-3.8638798229156004,-3.8638798229156004,1.0
574000,2.0134735,31.8,-1.992078,-3.2727527300516766,-3.2727527300516766,1.0
575000,1.9874974,28.166666666666668,-2.1748025,-3.8592370853704563,-3.8592370853704563,1.0
576000,2.019852,29.807692307692307,-2.2092788,-4.175692363031979,-4.175692363031979,1.0
577000,2.0059395,37.3,-2.0855117,-3.950285183972326,-3.950285183972326,1.0
578000,2.0125918,26.057142857142857,-2.1965487,-3.6079999225480215,-3.6079999225480215,1.0
579000,1.9931966,33.096774193548384,-1.9794589,-3.464779732688781,-3.464779732688781,1.0
580000,2.0174696,34.72,-1.983067,-3.7806150363041806,-3.7806150363041806,1.0
581000,2.0259879,35.766666666666666,-1.9866666,-3.6228986649677672,-3.6228986649677672,1.0
582000,2.0173848,33.62068965517241,-2.0621421,-3.665362760938447,-3.665362760938447,1.0
583000,1.9922314,29.11764705882353,-2.185729,-3.6682102469836964,-3.6682102469836964,1.0
584000,1.9684447,28.620689655172413,-2.0759866,-3.4383560260136923,-3.4383560260136923,1.0
585000,1.9696641,28.866666666666667,-1.955376,-3.6053462752274106,-3.6053462752274106,1.0
586000,1.9785851,32.91304347826087,-1.9358666,-4.196138838926951,-4.196138838926951,1.0
587000,1.9749289,29.857142857142858,-2.043994,-3.8905657827854156,-3.8905657827854156,1.0
588000,1.9646506,33.95652173913044,-1.6805702,-3.379766858142355,-3.379766858142355,1.0
589000,1.9710083,29.96153846153846,-1.8478186,-3.1203296096236617,-3.1203296096236617,1.0
590000,1.99176,58.40625,-1.9034609,-0.8922335024802915,-0.8922335024802915,1.0
591000,2.013747,34.7,-2.0462675,-3.6425318002700804,-3.6425318002700804,1.0
592000,2.0148845,30.125,-2.0166757,-3.519845861941576,-3.519845861941576,1.0
593000,1.9977657,30.5625,-1.9518191,-3.5775205492973328,-3.5775205492973328,1.0
594000,2.0088193,28.818181818181817,-2.1602478,-3.7547651420940054,-3.7547651420940054,1.0
595000,2.0068367,35.5,-1.8510255,-3.8695344158581326,-3.8695344158581326,1.0
596000,2.007955,30.48148148148148,-2.131142,-4.069693966158505,-4.069693966158505,1.0
597000,2.0022025,31.516129032258064,-2.0644064,-3.9447752506502214,-3.9447752506502214,1.0
598000,2.0074983,30.352941176470587,-2.0222805,-3.4152935866047356,-3.4152935866047356,1.0
599000,2.0156407,29.533333333333335,-2.1434772,-3.8504273454348246,-3.8504273454348246,1.0
600000,1.9992911,30.5,-2.0661082,-3.2909980223459354,-3.2909980223459354,1.0
601000,2.0195951,28.363636363636363,-2.078589,-3.4895335295621086,-3.4895335295621086,1.0
602000,1.987164,31.0,-2.059688,-3.726423509659306,-3.726423509659306,1.0
603000,2.0276585,28.88888888888889,-1.9781051,-3.6575247711605496,-3.6575247711605496,1.0
604000,2.0268047,29.70967741935484,-1.9590461,-3.5509971207188022,-3.5509971207188022,1.0
605000,2.003751,28.24,-1.9069916,-3.9108317448542667,-3.9108317448542667,1.0
606000,2.0286524,31.814814814814813,-1.8351762,-3.615943087471856,-3.615943087471856,1.0
607000,2.0232906,24.08823529411765,-1.7816,-2.9771414749762592,-2.9771414749762592,1.0
608000,2.0448859,28.333333333333332,-1.7875065,-3.910171114880106,-3.910171114880106,1.0
609000,2.0353677,76.4074074074074,-1.6467553,2.265359827765712,2.265359827765712,1.0
