Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training 
1606000,1.9046762,14.283582089552239,-3.2381537,-4.337541374744791,-4.337541374744791,1.0
1607000,1.91825,15.142857142857142,-2.6907837,-3.3152539311793814,-3.3152539311793814,1.0
1608000,1.9357208,15.015151515151516,-2.9904733,-4.073319608514959,-4.073319608514959,1.0
1609000,1.9169307,17.51851851851852,-2.6967072,-3.7616263031959534,-3.7616263031959534,1.0
1610000,1.9151694,16.189655172413794,-3.0105026,-4.21003978005771,-4.21003978005771,1.0
1611000,1.9049163,13.921875,-2.8204043,-3.806147048715502,-3.806147048715502,1.0
1612000,1.9061258,16.733333333333334,-3.1708324,-4.0132630656162895,-4.0132630656162895,1.0
1613000,1.9386302,16.35,-2.7863739,-3.7093865881706107,-3.7093865881706107,1.0
1614000,1.9330984,14.75,-2.9549365,-3.9783485800989213,-3.9783485800989213,1.0
1615000,1.9494253,16.45,-3.0535038,-4.036760720661131,-4.036760720661131,1.0
1616000,1.9358125,14.338709677419354,-3.0032794,-3.7757559759276256,-3.7757559759276256,1.0
1617000,1.9275005,16.098360655737704,-2.793629,-3.787128950158755,-3.787128950158755,1.0
1618000,1.9615455,15.233333333333333,-2.7853177,-3.9704284198948594,-3.9704284198948594,1.0
1619000,1.9117582,14.745762711864407,-2.9037275,-3.988797202453775,-3.988797202453775,1.0
1620000,1.9410033,16.081967213114755,-2.6918201,-3.584537972013156,-3.584537972013156,1.0
1621000,1.9261299,15.413793103448276,-2.9678953,-3.917542712163117,-3.917542712163117,1.0
1622000,1.9584424,17.017857142857142,-2.795703,-3.8697344373379434,-3.8697344373379434,1.0
1623000,1.8876531,17.25862068965517,-2.7504883,-3.604356924007679,-3.604356924007679,1.0
1624000,1.9319396,16.396551724137932,-2.7290874,-3.663630489645333,-3.663630489645333,1.0
1625000,1.936015,15.086206896551724,-3.0406725,-4.036966942882134,-4.036966942882134,1.0
1626000,1.9117565,15.076923076923077,-2.875323,-3.9682688200846314,-3.9682688200846314,1.0
1627000,1.9214548,15.209677419354838,-2.9075398,-3.540314484027124,-3.540314484027124,1.0
1628000,1.9351128,16.35185185185185,-3.0037076,-4.148589669554322,-4.148589669554322,1.0
1629000,1.9421204,17.482758620689655,-2.9697857,-3.976185412242495,-3.976185412242495,1.0
1630000,1.912017,14.193548387096774,-2.8550472,-3.955844102367278,-3.955844102367278,1.0
1631000,1.8794746,12.055555555555555,-2.7860081,-4.131654485789213,-4.131654485789213,1.0
1632000,1.9114217,22.10169491525424,-2.8296485,-3.2367338945991113,-3.2367338945991113,1.0
1633000,1.8994844,14.233333333333333,-2.959763,-3.812817403527557,-3.812817403527557,1.0
1634000,1.9303995,16.677419354838708,-2.9951963,-3.9866020684280703,-3.9866020684280703,1.0
1635000,1.9048417,15.166666666666666,-2.712711,-3.920587385142291,-3.920587385142291,1.0
1636000,1.9032811,15.462686567164178,-2.71799,-3.220745351777148,-3.220745351777148,1.0
1637000,1.8869588,15.8,-2.720872,-3.5753367861111958,-3.5753367861111958,1.0
1638000,1.9162104,14.625,-2.9956694,-4.188672915101051,-4.188672915101051,1.0
1639000,1.9112974,14.375,-3.0779152,-4.261442178860307,-4.261442178860307,1.0
1640000,1.8811741,16.10169491525424,-2.8426323,-3.819954314474332,-3.819954314474332,1.0
1641000,1.9081267,15.915254237288135,-2.8986719,-4.002847966501268,-4.002847966501268,1.0
1642000,1.9133804,15.049180327868852,-3.1263256,-4.25302394263206,-4.25302394263206,1.0
1643000,1.9189227,16.05,-2.8665953,-3.8371800497426825,-3.8371800497426825,1.0
1644000,1.9298171,18.423076923076923,-2.8234065,-3.9680046003598433,-3.9680046003598433,1.0
1645000,1.9113133,15.080645161290322,-3.0061014,-4.03623446918303,-4.03623446918303,1.0
1646000,1.8979647,15.766666666666667,-2.9503973,-3.9335102973313165,-3.9335102973313165,1.0
1647000,1.9042414,14.873015873015873,-2.854758,-3.918932997263395,-3.918932997263395,1.0
1648000,1.9007046,13.82258064516129,-3.1497004,-4.379329950578751,-4.379329950578751,1.0
1649000,1.8922079,14.880597014925373,-2.9900165,-3.7117689100664055,-3.7117689100664055,1.0
1650000,1.8811994,16.66,-2.9649098,-4.314653737545013,-4.314653737545013,1.0
1651000,1.9102371,16.71875,-3.021101,-3.8119509425014257,-3.8119509425014257,1.0
1652000,1.9450736,16.089285714285715,-3.1061704,-4.164458011326037,-4.164458011326037,1.0
1653000,1.8866926,15.912280701754385,-3.1259546,-4.524746919316905,-4.524746919316905,1.0
1654000,1.8525939,18.339285714285715,-2.6404543,-3.4652948607097973,-3.4652948607097973,1.0
1655000,1.9193981,16.818181818181817,-3.1095877,-4.124700876218932,-4.124700876218932,1.0
1656000,1.8871819,13.19672131147541,-3.0629902,-4.1792457631376925,-4.1792457631376925,1.0
1657000,1.8725866,17.327868852459016,-2.8503537,-3.596316272212613,-3.596316272212613,1.0
1658000,1.901814,14.35593220338983,-2.8164423,-3.6727539891826697,-3.6727539891826697,1.0
1659000,1.9119797,17.915254237288135,-2.9343138,-3.6111778909877197,-3.6111778909877197,1.0
1660000,1.899858,17.03448275862069,-2.8228564,-3.7320466146134494,-3.7320466146134494,1.0
1661000,1.8718796,15.50909090909091,-3.0094373,-3.8354630959885463,-3.8354630959885463,1.0
1662000,1.907371,16.360655737704917,-3.1590147,-4.02448413570722,-4.02448413570722,1.0
1663000,1.9252453,15.229508196721312,-3.2521753,-4.05309207593241,-4.05309207593241,1.0
1664000,1.911618,15.625,-3.050709,-4.056110992761595,-4.056110992761595,1.0
1665000,1.9004215,15.88888888888889,-3.1026816,-3.8091367748048572,-3.8091367748048572,1.0
1666000,1.8863949,12.827586206896552,-2.981141,-3.9932571778009676,-3.9932571778009676,1.0
1667000,1.9180303,19.92982456140351,-3.0979328,-4.262648078433254,-4.262648078433254,1.0
1668000,1.9028889,17.735849056603772,-2.813223,-3.795887049076692,-3.795887049076692,1.0
1669000,1.8959174,14.114285714285714,-3.0917628,-4.080971193664214,-4.080971193664214,1.0
1670000,1.9181057,14.543859649122806,-3.2157116,-4.328951171899246,-4.328951171899246,1.0
1671000,1.922635,15.907692307692308,-3.160155,-4.151406909869268,-4.151406909869268,1.0
1672000,1.9402013,15.982456140350877,-3.1123636,-4.1138369953423215,-4.1138369953423215,1.0
1673000,1.8760734,16.16949152542373,-2.6501694,-3.6391166078633277,-3.6391166078633277,1.0
1674000,1.897345,13.646153846153846,-2.9194107,-3.8970952327434834,-3.8970952327434834,1.0
1675000,1.9285158,17.280701754385966,-2.9392953,-3.5699292154147706,-3.5699292154147706,1.0
1676000,1.8684337,17.516129032258064,-2.9540217,-3.8164948769684495,-3.8164948769684495,1.0
1677000,1.9015713,13.631578947368421,-2.8247254,-3.4760774364236924,-3.4760774364236924,1.0
1678000,1.9095694,16.084745762711865,-3.0002568,-3.9280227705583735,-3.9280227705583735,1.0
1679000,1.9263643,16.54385964912281,-2.9244237,-4.170415332442836,-4.170415332442836,1.0
1680000,1.9231733,16.666666666666668,-2.911836,-3.9058151067348947,-3.9058151067348947,1.0
1681000,1.9214928,15.516666666666667,-2.9303622,-3.6165846949916776,-3.6165846949916776,1.0
1682000,1.9044347,13.963636363636363,-3.0261488,-3.698956676891872,-3.698956676891872,1.0
1683000,1.8626866,12.844827586206897,-3.1390305,-4.129397404395927,-4.129397404395927,1.0
1684000,1.898948,14.180327868852459,-2.856763,-3.665869277715683,-3.665869277715683,1.0
1685000,1.8982478,24.29824561403509,-2.9454749,-3.5802692467706247,-3.5802692467706247,1.0
1686000,1.928332,17.56140350877193,-2.8834882,-4.098149117556486,-4.098149117556486,1.0
1687000,1.9278473,14.306451612903226,-2.7497995,-3.7752613462507725,-3.7752613462507725,1.0
1688000,1.9098275,13.764705882352942,-2.7305527,-3.619433211053119,-3.619433211053119,1.0
1689000,1.8037405,15.933333333333334,-3.056457,-3.8115402601533015,-3.8115402601533015,1.0
1690000,1.8995715,14.964912280701755,-3.0067496,-3.8608491238901173,-3.8608491238901173,1.0
1691000,1.9333898,15.78125,-2.7416484,-3.5926999960626875,-3.5926999960626875,1.0
1692000,1.937182,16.375,-2.9105222,-3.904119612877829,-3.904119612877829,1.0
1693000,1.9372329,17.509090909090908,-2.6475737,-3.639430121139244,-3.639430121139244,1.0
1694000,1.9074141,15.238095238095237,-3.0364342,-3.8874838754298193,-3.8874838754298193,1.0
1695000,1.8982881,17.134615384615383,-2.8216848,-3.723614056905111,-3.723614056905111,1.0
1696000,1.9079564,15.444444444444445,-2.987824,-4.048098087310791,-4.048098087310791,1.0
1697000,1.922406,15.78688524590164,-2.6961267,-3.4861025363206863,-3.4861025363206863,1.0
1698000,1.9645157,13.758620689655173,-2.9778528,-3.839169744787545,-3.839169744787545,1.0
1699000,1.927177,16.181818181818183,-2.9952679,-4.033274358777858,-4.033274358777858,1.0
1700000,1.9321146,15.516129032258064,-3.0756586,-4.042077465135543,-4.042077465135543,1.0
1701000,1.9252871,16.375,-3.0351062,-4.10546980902814,-4.10546980902814,1.0
1702000,1.9156365,13.363636363636363,-3.1183574,-4.015923565003409,-4.015923565003409,1.0
1703000,1.9295986,16.833333333333332,-3.014509,-3.990800647900022,-3.990800647900022,1.0
1704000,1.9550927,15.78688524590164,-2.959991,-4.134029764878123,-4.134029764878123,1.0
1705000,1.9249691,17.132075471698112,-2.9254932,-4.118734380294537,-4.118734380294537,1.0
1706000,1.94133,14.220338983050848,-2.836359,-4.058774067410107,-4.058774067410107,1.0
1707000,1.9209914,17.763636363636362,-2.7170749,-3.4876700953433386,-3.4876700953433386,1.0
1708000,1.9224349,15.0,-3.0334337,-3.996882164850831,-3.996882164850831,1.0
1709000,1.9139351,16.389830508474578,-3.0951364,-4.114422356173144,-4.114422356173144,1.0
1710000,1.9475902,16.666666666666668,-2.9463727,-4.19373031038987,-4.19373031038987,1.0
1711000,1.9076494,15.049180327868852,-2.868272,-3.8141202555328118,-3.8141202555328118,1.0
1712000,1.9336057,15.45,-2.8822765,-3.6169715435778507,-3.6169715435778507,1.0
1713000,1.9364272,14.80952380952381,-3.267645,-4.288156620093754,-4.288156620093754,1.0
1714000,1.9243561,15.317460317460318,-2.9367788,-3.7089867159243552,-3.7089867159243552,1.0
1715000,1.919587,14.338235294117647,-3.1707215,-4.164641765516196,-4.164641765516196,1.0
1716000,1.9246657,15.033898305084746,-3.0941243,-4.057424368460973,-4.057424368460973,1.0
1717000,1.9327708,15.94915254237288,-3.0221171,-4.018043687788107,-4.018043687788107,1.0
1718000,1.9365855,14.898305084745763,-2.8038568,-3.5944379093283314,-3.5944379093283314,1.0
1719000,1.9495434,13.970149253731343,-3.378117,-4.301664000126853,-4.301664000126853,1.0
1720000,1.8938843,17.864406779661017,-2.7880511,-3.562469035900872,-3.562469035900872,1.0
1721000,1.9507439,14.015625,-3.1621652,-3.9317792700603604,-3.9317792700603604,1.0
1722000,1.9483229,15.327868852459016,-2.982744,-3.9218775418496903,-3.9218775418496903,1.0
1723000,1.9242642,14.766666666666667,-3.1356115,-3.9197385787963865,-3.9197385787963865,1.0
1724000,1.954892,16.683333333333334,-2.8513384,-3.7351457377274833,-3.7351457377274833,1.0
1725000,1.9416126,12.761904761904763,-3.135975,-3.84204875677824,-3.84204875677824,1.0
1726000,1.9421678,16.96875,-2.8438604,-3.844429785205472,-3.844429785205472,1.0
1727000,1.9576064,16.271186440677965,-2.9831884,-4.213164481066041,-4.213164481066041,1.0
1728000,1.9412782,14.883333333333333,-3.0825264,-3.9576998089180617,-3.9576998089180617,1.0
1729000,1.9404817,16.0,-2.8487911,-3.8625948378595254,-3.8625948378595254,1.0
1730000,1.9590847,16.055555555555557,-3.1533499,-4.033631000735543,-4.033631000735543,1.0
1731000,1.9438194,16.70175438596491,-2.8252819,-3.4585372472213485,-3.4585372472213485,1.0
1732000,1.9370673,14.626865671641792,-3.1119728,-3.918023866873521,-3.918023866873521,1.0
1733000,1.9339912,14.775862068965518,-2.8685913,-3.9830813104823486,-3.9830813104823486,1.0
1734000,1.9522177,17.810344827586206,-3.0874455,-4.0119529355849535,-4.0119529355849535,1.0
1735000,1.9282285,14.265625,-2.9176607,-3.4394180371211127,-3.4394180371211127,1.0
1736000,1.96586,15.327586206896552,-2.9603508,-3.8519104361534118,-3.8519104361534118,1.0
1737000,1.9416809,15.716666666666667,-2.9647827,-4.07218239019657,-4.07218239019657,1.0
1738000,1.960453,18.436363636363637,-2.977811,-3.9723342711275276,-3.9723342711275276,1.0
1739000,1.9612933,15.283333333333333,-2.954325,-3.846489419702624,-3.846489419702624,1.0
1740000,1.9525983,16.296296296296298,-3.001399,-3.9703942450610072,-3.9703942450610072,1.0
1741000,1.9331187,15.35820895522388,-2.9338171,-4.010428152405298,-4.010428152405298,1.0
1742000,1.9766603,17.5,-2.7384946,-3.949764424440812,-3.949764424440812,1.0
1743000,1.9177732,15.403846153846153,-2.8194978,-4.07148402929306,-4.07148402929306,1.0
1744000,1.9445943,18.821428571428573,-3.0623322,-3.723913141509943,-3.723913141509943,1.0
1745000,1.9388982,16.904761904761905,-2.7016675,-3.5068496545155843,-3.5068496545155843,1.0
1746000,1.9309589,15.448275862068966,-3.1285145,-4.069829845428467,-4.069829845428467,1.0
1747000,1.9163817,13.13888888888889,-3.1633618,-3.985790494415495,-3.985790494415495,1.0
1748000,1.9488932,16.473684210526315,-2.9234068,-3.981365923818789,-3.981365923818789,1.0
1749000,1.9632078,15.121212121212121,-2.988186,-3.8721338380128145,-3.8721338380128145,1.0
1750000,1.9625143,13.74074074074074,-3.2814586,-4.387947044202259,-4.387947044202259,1.0
1751000,1.9245543,15.573529411764707,-2.9278748,-3.919740706682205,-3.919740706682205,1.0
1752000,1.9628254,15.421052631578947,-2.8360732,-3.787670393784841,-3.787670393784841,1.0
1753000,1.9341246,17.0,-2.7033417,-3.4510412494341534,-3.4510412494341534,1.0
1754000,1.9474354,13.484375,-3.0994797,-4.116185012230506,-4.116185012230506,1.0
1755000,1.9582258,19.264150943396228,-2.8724535,-3.803355064170033,-3.803355064170033,1.0
1756000,1.9709333,16.54385964912281,-2.9005065,-3.9291542285475236,-3.9291542285475236,1.0
1757000,1.979486,14.606060606060606,-2.967704,-3.947014981966752,-3.947014981966752,1.0
1758000,1.9207516,14.711864406779661,-2.8383873,-3.8196384594088695,-3.8196384594088695,1.0
1759000,1.9289365,17.19298245614035,-2.5011303,-3.717723542026111,-3.717723542026111,1.0
1760000,1.9233017,15.350877192982455,-3.0322697,-4.222690639751298,-4.222690639751298,1.0
1761000,1.9584472,14.898550724637682,-2.96621,-3.9252656110818833,-3.9252656110818833,1.0
1762000,1.9420874,15.1,-2.8499396,-3.9149900728561837,-3.9149900728561837,1.0
1763000,1.9549941,15.311475409836065,-2.9518034,-3.835720263543676,-3.835720263543676,1.0
1764000,1.9352121,16.311475409836067,-2.97017,-3.8391297590934625,-3.8391297590934625,1.0
1765000,1.9515715,16.84313725490196,-2.8039398,-3.776511844109606,-3.776511844109606,1.0
1766000,1.9682474,16.55,-3.1808429,-4.438102329181413,-4.438102329181413,1.0
1767000,1.9082249,14.851851851851851,-2.9406035,-4.171308545632796,-4.171308545632796,1.0
1768000,1.9262196,18.5,-2.629415,-3.609178850525304,-3.609178850525304,1.0
1769000,1.933876,16.43103448275862,-2.6467333,-3.6420696459967514,-3.6420696459967514,1.0
1770000,1.9085552,16.0,-2.770387,-4.08681269349723,-4.08681269349723,1.0
1771000,1.914613,15.4375,-2.8110485,-3.729157052342854,-3.729157052342854,1.0
1772000,1.9048706,14.5,-3.1695416,-4.185013063026197,-4.185013063026197,1.0
1773000,1.901523,15.79245283018868,-3.0547688,-4.2587941083041105,-4.2587941083041105,1.0
1774000,1.9255085,15.0,-2.7411203,-3.781819263473153,-3.781819263473153,1.0
1775000,1.9088972,13.840579710144928,-3.1104312,-4.040463405496934,-4.040463405496934,1.0
1776000,1.9214376,14.446428571428571,-3.0090554,-4.363267138600349,-4.363267138600349,1.0
1777000,1.8813581,15.049180327868852,-3.012675,-4.0292718559503555,-4.0292718559503555,1.0
1778000,1.9187386,18.25862068965517,-2.7352054,-3.833524010683361,-3.833524010683361,1.0
1779000,1.9041626,14.257575757575758,-3.0756886,-4.212779256430539,-4.212779256430539,1.0
1780000,1.8626311,14.114754098360656,-2.7251234,-3.888078990482515,-3.888078990482515,1.0
1781000,1.9599622,16.203125,-2.9577997,-4.032577741530634,-4.032577741530634,1.0
1782000,1.8925602,14.266666666666667,-3.1740484,-4.059292376041412,-4.059292376041412,1.0
1783000,1.9293524,16.8135593220339,-2.7335188,-3.995501454534202,-3.995501454534202,1.0
1784000,1.9330068,14.95,-2.6278331,-3.7171793210095374,-3.7171793210095374,1.0
1785000,1.8922588,16.65,-2.988164,-4.172501159495995,-4.172501159495995,1.0
1786000,1.9021748,13.790322580645162,-2.9213557,-3.7925765949582297,-3.7925765949582297,1.0
1787000,1.9070797,16.540983606557376,-2.837664,-3.5514271738099272,-3.5514271738099272,1.0
1788000,1.9415597,15.607142857142858,-2.8886683,-3.9756345472165515,-3.9756345472165515,1.0
1789000,1.9337457,17.433333333333334,-3.1657085,-4.360510788731656,-4.360510788731656,1.0
1790000,1.8718511,14.238095238095237,-2.9876695,-3.836703382432461,-3.836703382432461,1.0
1791000,1.8985338,13.745762711864407,-2.9755304,-4.198104671502517,-4.198104671502517,1.0
1792000,1.9012198,21.03921568627451,-2.7737653,-3.648468618299447,-3.648468618299447,1.0
1793000,1.8906373,14.936507936507937,-3.076924,-4.014854105692061,-4.014854105692061,1.0
1794000,1.9183677,16.0,-2.9313781,-4.009787531874396,-4.009787531874396,1.0
1795000,1.893723,16.966101694915253,-2.996225,-3.824432872109494,-3.824432872109494,1.0
1796000,1.873419,14.353846153846154,-2.9853454,-3.949133589412227,-3.949133589412227,1.0
1797000,1.8974365,16.103448275862068,-2.8550508,-3.9992601768723848,-3.9992601768723848,1.0
1798000,1.9271322,16.87719298245614,-2.6567602,-3.628357095377786,-3.628357095377786,1.0
1799000,1.9212139,14.390625,-2.9219587,-3.8893884567114023,-3.8893884567114023,1.0
1800000,1.9418448,16.714285714285715,-3.1218574,-4.144825385085174,-4.144825385085174,1.0
1801000,1.9009366,15.75,-2.7172263,-3.8128680304477087,-3.8128680304477087,1.0
1802000,1.9123226,14.67142857142857,-3.0695229,-3.9700917215908276,-3.9700917215908276,1.0
1803000,1.9007238,17.326923076923077,-2.8693464,-3.924166151770839,-3.924166151770839,1.0
1804000,1.9178278,16.647058823529413,-2.481248,-3.4230330574746226,-3.4230330574746226,1.0
1805000,1.9185444,16.28358208955224,-2.9726543,-3.996703678742051,-3.996703678742051,1.0
1806000,1.9002475,14.380952380952381,-3.0019004,-4.174247278616979,-4.174247278616979,1.0
1807000,1.9268515,14.918032786885245,-2.870541,-4.024546044488107,-4.024546044488107,1.0
1808000,1.8579272,15.444444444444445,-2.7275841,-3.4604079325993857,-3.4604079325993857,1.0
1809000,1.9160413,18.896551724137932,-2.9223456,-4.038587785192898,-4.038587785192898,1.0
1810000,1.9231068,13.53448275862069,-3.1153915,-4.129850918963804,-4.129850918963804,1.0
1811000,1.9234315,17.177419354838708,-2.9370594,-3.8809198526845825,-3.8809198526845825,1.0
1812000,1.9027612,14.692307692307692,-2.9366937,-3.967328198139484,-3.967328198139484,1.0
1813000,1.8985682,14.454545454545455,-2.9989207,-3.9505365310293254,-3.9505365310293254,1.0
1814000,1.9021702,14.1875,-3.058206,-3.865889238193631,-3.865889238193631,1.0
1815000,1.9192336,16.135593220338983,-3.1208258,-4.369919360711656,-4.369919360711656,1.0
1816000,1.9419177,15.827586206896552,-3.1256635,-4.2001460406739834,-4.2001460406739834,1.0
1817000,1.9036206,15.783333333333333,-3.0412338,-4.471442012985547,-4.471442012985547,1.0
1818000,1.9179316,14.36923076923077,-3.0353446,-4.062027285341173,-4.062027285341173,1.0
1819000,1.8946909,16.459016393442624,-2.8454661,-3.9864390863746895,-3.9864390863746895,1.0
1820000,1.9302644,14.614035087719298,-2.8862145,-3.722465376059214,-3.722465376059214,1.0
1821000,1.9073836,16.5,-3.0087008,-4.063629173841632,-4.063629173841632,1.0
1822000,1.8862647,14.031746031746032,-2.8439991,-3.7733787714488924,-3.7733787714488924,1.0
1823000,1.9454838,17.12280701754386,-2.8083038,-3.6785602744283348,-3.6785602744283348,1.0
1824000,1.8901348,18.442307692307693,-2.7385006,-3.6911529933705047,-3.6911529933705047,1.0
1825000,1.9205562,14.721311475409836,-2.9593563,-4.022100802390806,-4.022100802390806,1.0
1826000,1.8692797,15.26865671641791,-2.8712575,-3.8441979438066483,-3.8441979438066483,1.0
1827000,1.9225978,16.454545454545453,-3.1100843,-4.21761067080916,-4.21761067080916,1.0
1828000,1.9261218,14.45,-2.8471155,-3.654802961427657,-3.654802961427657,1.0
1829000,1.9351684,16.966666666666665,-3.2255507,-4.153364859395108,-4.153364859395108,1.0
1830000,1.8885704,13.746031746031745,-3.207652,-4.250504324513097,-4.250504324513097,1.0
1831000,1.8860055,15.716417910447761,-3.2145264,-4.050250921676408,-4.050250921676408,1.0
1832000,1.8948793,16.490909090909092,-3.1870627,-4.2199786294590345,-4.2199786294590345,1.0
1833000,1.9419993,14.967213114754099,-3.2413228,-4.216334724618543,-4.216334724618543,1.0
1834000,1.89811,18.327272727272728,-3.059339,-3.923456765987255,-3.923456765987255,1.0
1835000,1.943337,14.639344262295081,-3.015554,-3.6651279349480905,-3.6651279349480905,1.0
1836000,1.9341676,16.53448275862069,-2.971664,-3.888480263843871,-3.888480263843871,1.0
1837000,1.9442309,16.05263157894737,-3.0240738,-3.785288020454604,-3.785288020454604,1.0
1838000,1.8952948,16.857142857142858,-3.159,-4.270871805293219,-4.270871805293219,1.0
1839000,1.8791565,15.62295081967213,-3.134836,-3.8118493635146344,-3.8118493635146344,1.0
1840000,1.8910561,15.927272727272728,-2.9883356,-3.9258934600012645,-3.9258934600012645,1.0
1841000,1.8776534,15.609375,-3.1371303,-3.9402313781163048,-3.9402313781163048,1.0
1842000,1.8783323,14.076923076923077,-3.114006,-3.9739336172739663,-3.9739336172739663,1.0
1843000,1.92947,14.968253968253968,-3.1596773,-4.016122750697598,-4.016122750697598,1.0
1844000,1.924629,14.738461538461538,-3.2077591,-4.283119420520961,-4.283119420520961,1.0
1845000,1.9275591,16.945454545454545,-3.084615,-4.042608475046499,-4.042608475046499,1.0
1846000,1.8941137,16.06779661016949,-2.942639,-3.8500081624014904,-3.8500081624014904,1.0
1847000,1.9104391,15.5,-3.0135071,-3.9438319702943168,-3.9438319702943168,1.0
1848000,1.8978341,14.327868852459016,-2.9632552,-3.715825723063561,-3.715825723063561,1.0
1849000,1.8742489,16.96551724137931,-3.1447809,-4.17008657496551,-4.17008657496551,1.0
1850000,1.9026138,15.619047619047619,-2.962842,-4.245062200749507,-4.245062200749507,1.0
1851000,1.8838735,16.185185185185187,-2.8065665,-3.875656908208674,-3.875656908208674,1.0
1852000,1.8815563,14.540983606557377,-2.6739335,-3.509836454512709,-3.509836454512709,1.0
1853000,1.8657862,13.295454545454545,-2.4564798,-3.877297917579083,-3.877297917579083,1.0
1854000,1.841055,14.571428571428571,-2.459148,-4.0180850596654984,-4.0180850596654984,1.0
1855000,1.8710889,25.5,-2.3691204,-3.7627087902763616,-3.7627087902763616,1.0
1856000,1.8582084,25.982456140350877,-2.6568568,-1.8301788712369984,-1.8301788712369984,1.0
1857000,1.863151,15.421052631578947,-2.8217874,-4.015984828012032,-4.015984828012032,1.0
1858000,1.8917167,19.895833333333332,-2.7511744,-3.5584344450308354,-3.5584344450308354,1.0
1859000,1.8760438,16.540983606557376,-3.1003253,-3.975507297118505,-3.975507297118505,1.0
1860000,1.8677903,16.305084745762713,-3.0006137,-3.9421560587040307,-3.9421560587040307,1.0
1861000,1.8906269,13.904761904761905,-3.2284591,-4.092749956937936,-4.092749956937936,1.0
1862000,1.8922307,16.4,-3.2363603,-4.147850216462694,-4.147850216462694,1.0
1863000,1.8665336,15.03225806451613,-2.9924564,-3.7767068053048756,-3.7767068053048756,1.0
1864000,1.8956511,14.828125,-3.0377939,-3.8591047395020723,-3.8591047395020723,1.0
1865000,1.895007,16.28813559322034,-3.0502596,-4.2770387196944935,-4.2770387196944935,1.0
1866000,1.8699161,17.48076923076923,-2.8572483,-3.601356694331536,-3.601356694331536,1.0
1867000,1.906452,16.490909090909092,-3.048294,-4.171168403966086,-4.171168403966086,1.0
1868000,1.8961097,17.322033898305083,-2.9777868,-3.720935035693018,-3.720935035693018,1.0
1869000,1.9462589,15.416666666666666,-2.9035795,-3.8000048299630484,-3.8000048299630484,1.0
1870000,1.9484046,14.396825396825397,-3.013728,-3.909131519496441,-3.909131519496441,1.0
1871000,1.9094275,14.873015873015873,-2.7905939,-3.642827788988749,-3.642827788988749,1.0
1872000,1.9312365,17.272727272727273,-2.6432195,-3.7210760604251516,-3.7210760604251516,1.0
1873000,1.9255198,13.590909090909092,-2.9950225,-4.006715594805204,-4.006715594805204,1.0
1874000,1.9266994,16.266666666666666,-3.0105643,-4.232791409393152,-4.232791409393152,1.0
1875000,1.8892802,16.183333333333334,-2.972369,-3.98073924779892,-3.98073924779892,1.0
1876000,1.9284557,13.380952380952381,-3.3105657,-4.363273582091698,-4.363273582091698,1.0
1877000,1.9123667,16.716666666666665,-2.9342093,-3.820631118144019,-3.820631118144019,1.0
1878000,1.9292964,14.621212121212121,-3.082417,-4.204263340343129,-4.204263340343129,1.0
1879000,1.920695,16.5,-2.6829033,-3.7447975469487056,-3.7447975469487056,1.0
1880000,1.939855,14.727272727272727,-3.0605576,-4.133231446146965,-4.133231446146965,1.0
1881000,1.9238815,16.555555555555557,-2.8365896,-4.166107874895845,-4.166107874895845,1.0
1882000,1.9361542,13.132352941176471,-3.1119983,-4.140322702772477,-4.140322702772477,1.0
1883000,1.8783165,18.79245283018868,-2.4797244,-3.7631809604617783,-3.7631809604617783,1.0
1884000,1.916733,15.39344262295082,-2.9996674,-3.9699591886801797,-3.9699591886801797,1.0
1885000,1.9275329,15.951612903225806,-2.8861036,-3.796630677141127,-3.796630677141127,1.0
1886000,1.9090258,16.07017543859649,-2.5373378,-3.4366531957659805,-3.4366531957659805,1.0
1887000,1.9433675,16.228070175438596,-2.7820563,-3.7582272455610077,-3.7582272455610077,1.0
1888000,1.9225174,15.847457627118644,-2.8787785,-3.671095006546732,-3.671095006546732,1.0
1889000,1.8998233,15.241935483870968,-2.8548913,-3.9445357832216446,-3.9445357832216446,1.0
1890000,1.8966339,15.6,-3.0629256,-3.951906750599543,-3.951906750599543,1.0
1891000,1.9314072,15.916666666666666,-3.0334656,-3.906602037155022,-3.906602037155022,1.0
1892000,1.9670596,17.75,-2.7965689,-3.9264781362605543,-3.9264781362605543,1.0
1893000,1.9493147,15.766666666666667,-2.945988,-3.9800218045711517,-3.9800218045711517,1.0
1894000,1.9284376,13.048387096774194,-3.1366615,-3.9634683226782177,-3.9634683226782177,1.0
1895000,1.915429,17.870967741935484,-2.6944072,-3.4967474659283955,-3.4967474659283955,1.0
1896000,1.917013,14.883333333333333,-2.8736904,-4.035088415028619,-4.035088415028619,1.0
1897000,1.8925734,15.166666666666666,-2.7892947,-3.7117887754909327,-3.7117887754909327,1.0
1898000,1.9302155,17.033898305084747,-3.0292737,-4.337360594356269,-4.337360594356269,1.0
1899000,1.9313866,13.545454545454545,-2.9565825,-3.5495238526543575,-3.5495238526543575,1.0
1900000,1.9288644,17.92452830188679,-3.149816,-4.182922082689573,-4.182922082689573,1.0
1901000,1.8917502,14.625,-2.9616642,-3.442033873870969,-3.442033873870969,1.0
1902000,1.9357096,15.265625,-3.3240094,-4.234010285801357,-4.234010285801357,1.0
